ID,question,result,expected,corrupt
83,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
83,Yes/no question,Frase 1,Frase 2,FALSE
83,Counter-expectational,Frase 2,Frase 2,FALSE
83,Rhetorical question,Frase 1,Frase 1,FALSE
83,Surprise-disapproval question,Frase 2,Frase 2,FALSE
83,Declarative biased question,Frase 1,Frase 1,FALSE
83,Exclamative,Frase 1,Frase 1,FALSE
83,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
83,Subject wh-question,Frase 1,Frase 1,FALSE
84,Declarative,Frase 1,Frase 1,FALSE
84,Info-seeking wh-question,Frase 1,Frase 1,FALSE
84,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
84,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
84,Object wh question,Frase 1,Frase 2,FALSE
84,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
84,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
84,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
84,Yes/no question,Frase 2,Frase 2,FALSE
84,Counter-expectational,Frase 2,Frase 2,FALSE
84,Rhetorical question,Frase 1,Frase 1,FALSE
84,Surprise-disapproval question,Frase 2,Frase 2,FALSE
84,Declarative biased question,Frase 1,Frase 1,FALSE
84,Exclamative,Frase 1,Frase 1,FALSE
84,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
84,Subject wh-question,Frase 1,Frase 1,FALSE
85,Declarative,Frase 1,Frase 1,FALSE
85,Info-seeking wh-question,Frase 1,Frase 1,FALSE
85,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
85,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
85,Object wh question,Frase 1,Frase 2,FALSE
85,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
85,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
85,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
85,Yes/no question,Frase 2,Frase 2,FALSE
85,Counter-expectational,Frase 2,Frase 2,FALSE
85,Rhetorical question,Frase 1,Frase 1,FALSE
85,Surprise-disapproval question,Frase 2,Frase 2,FALSE
85,Declarative biased question,Frase 2,Frase 1,FALSE
85,Exclamative,Frase 1,Frase 1,FALSE
85,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
85,Subject wh-question,Frase 1,Frase 1,FALSE
86,Declarative,Frase 1,Frase 1,FALSE
86,Info-seeking wh-question,Frase 1,Frase 1,FALSE
86,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
86,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
86,Object wh question,Frase 1,Frase 2,FALSE
86,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
86,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
86,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
86,Yes/no question,Frase 2,Frase 2,FALSE
86,Counter-expectational,Frase 2,Frase 2,FALSE
86,Rhetorical question,Frase 1,Frase 1,FALSE
86,Surprise-disapproval question,Frase 2,Frase 2,FALSE
86,Declarative biased question,Frase 1,Frase 1,FALSE
86,Exclamative,Frase 1,Frase 1,FALSE
86,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
86,Subject wh-question,Frase 1,Frase 1,FALSE
87,Declarative,Frase 2,Frase 1,FALSE
87,Info-seeking wh-question,Frase 1,Frase 1,FALSE
87,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
87,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
87,Object wh question,Frase 2,Frase 2,FALSE
87,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
87,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
87,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
87,Yes/no question,Frase 1,Frase 2,FALSE
87,Counter-expectational,Frase 2,Frase 2,FALSE
87,Rhetorical question,Frase 1,Frase 1,FALSE
87,Surprise-disapproval question,Frase 2,Frase 2,FALSE
87,Declarative biased question,Frase 1,Frase 1,FALSE
87,Exclamative,Frase 1,Frase 1,FALSE
87,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
87,Subject wh-question,Frase 1,Frase 1,FALSE
88,Declarative,Frase 1,Frase 1,FALSE
88,Info-seeking wh-question,Frase 1,Frase 1,FALSE
88,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
88,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
88,Object wh question,Frase 1,Frase 2,FALSE
88,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
88,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
88,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
88,Yes/no question,Frase 1,Frase 2,FALSE
88,Counter-expectational,Frase 2,Frase 2,FALSE
88,Rhetorical question,Frase 1,Frase 1,FALSE
88,Surprise-disapproval question,Frase 2,Frase 2,FALSE
88,Declarative biased question,Frase 1,Frase 1,FALSE
88,Exclamative,Frase 1,Frase 1,FALSE
88,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
88,Subject wh-question,Frase 1,Frase 1,FALSE
89,Declarative,Frase 1,Frase 1,FALSE
89,Info-seeking wh-question,Frase 1,Frase 1,FALSE
89,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
89,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
89,Object wh question,Frase 1,Frase 2,FALSE
89,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
89,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
89,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
89,Yes/no question,Frase 1,Frase 2,FALSE
89,Counter-expectational,Frase 2,Frase 2,FALSE
89,Rhetorical question,Frase 1,Frase 1,FALSE
89,Surprise-disapproval question,Frase 1,Frase 2,FALSE
89,Declarative biased question,Frase 1,Frase 1,FALSE
89,Exclamative,Frase 1,Frase 1,FALSE
89,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
89,Subject wh-question,Frase 1,Frase 1,FALSE
90,Declarative,Frase 1,Frase 1,FALSE
90,Info-seeking wh-question,Frase 1,Frase 1,FALSE
90,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
90,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
90,Object wh question,Frase 1,Frase 2,FALSE
90,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
90,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
90,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
90,Yes/no question,Frase 2,Frase 2,FALSE
90,Counter-expectational,Frase 2,Frase 2,FALSE
90,Rhetorical question,Frase 1,Frase 1,FALSE
90,Surprise-disapproval question,Frase 2,Frase 2,FALSE
90,Declarative biased question,Frase 2,Frase 1,FALSE
90,Exclamative,Frase 1,Frase 1,FALSE
90,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
90,Subject wh-question,Frase 1,Frase 1,FALSE
91,Declarative,Frase 1,Frase 1,FALSE
91,Info-seeking wh-question,Frase 1,Frase 1,FALSE
91,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
91,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
91,Object wh question,Frase 2,Frase 2,FALSE
91,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
91,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
91,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
91,Yes/no question,Frase 1,Frase 2,FALSE
91,Counter-expectational,Frase 2,Frase 2,FALSE
91,Rhetorical question,Frase 1,Frase 1,FALSE
91,Surprise-disapproval question,Frase 2,Frase 2,FALSE
91,Declarative biased question,Frase 2,Frase 1,FALSE
91,Exclamative,Frase 1,Frase 1,FALSE
91,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
91,Subject wh-question,Frase 1,Frase 1,FALSE
92,Declarative,Frase 1,Frase 1,FALSE
92,Info-seeking wh-question,Frase 2,Frase 1,FALSE
92,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
92,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
92,Object wh question,Frase 2,Frase 2,FALSE
92,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
92,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
92,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
92,Yes/no question,Frase 2,Frase 2,FALSE
92,Counter-expectational,Frase 2,Frase 2,FALSE
92,Rhetorical question,Frase 1,Frase 1,FALSE
92,Surprise-disapproval question,Frase 2,Frase 2,FALSE
92,Declarative biased question,Frase 2,Frase 1,FALSE
92,Exclamative,Frase 1,Frase 1,FALSE
92,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
92,Subject wh-question,Frase 2,Frase 1,FALSE
93,Declarative,Frase 1,Frase 1,FALSE
93,Info-seeking wh-question,Frase 1,Frase 1,FALSE
93,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
93,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
93,Object wh question,Frase 1,Frase 2,FALSE
93,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
93,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
93,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
93,Yes/no question,Frase 2,Frase 2,FALSE
93,Counter-expectational,Frase 2,Frase 2,FALSE
93,Rhetorical question,Frase 1,Frase 1,FALSE
93,Surprise-disapproval question,Frase 2,Frase 2,FALSE
93,Declarative biased question,Frase 2,Frase 1,FALSE
93,Exclamative,Frase 1,Frase 1,FALSE
93,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
93,Subject wh-question,Frase 2,Frase 1,FALSE
94,Declarative,Frase 1,Frase 1,FALSE
94,Info-seeking wh-question,Frase 1,Frase 1,FALSE
94,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
94,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
94,Object wh question,Frase 1,Frase 2,FALSE
94,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
94,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
94,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
94,Yes/no question,Frase 2,Frase 2,FALSE
94,Counter-expectational,Frase 2,Frase 2,FALSE
94,Rhetorical question,Frase 1,Frase 1,FALSE
94,Surprise-disapproval question,Frase 2,Frase 2,FALSE
94,Declarative biased question,Frase 1,Frase 1,FALSE
94,Exclamative,Frase 1,Frase 1,FALSE
94,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
94,Subject wh-question,Frase 1,Frase 1,FALSE
95,Declarative,Frase 2,Frase 1,FALSE
95,Info-seeking wh-question,Frase 2,Frase 1,FALSE
95,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
95,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
95,Object wh question,Frase 1,Frase 2,FALSE
95,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
95,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
95,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
95,Yes/no question,Frase 1,Frase 2,FALSE
95,Counter-expectational,Frase 2,Frase 2,FALSE
95,Rhetorical question,Frase 1,Frase 1,FALSE
95,Surprise-disapproval question,Frase 2,Frase 2,FALSE
95,Declarative biased question,Frase 2,Frase 1,FALSE
95,Exclamative,Frase 1,Frase 1,FALSE
95,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
95,Subject wh-question,Frase 2,Frase 1,FALSE
96,Declarative,Frase 1,Frase 1,FALSE
96,Info-seeking wh-question,Frase 1,Frase 1,FALSE
96,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
96,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
96,Object wh question,Frase 2,Frase 2,FALSE
96,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
96,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
96,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
96,Yes/no question,Frase 1,Frase 2,FALSE
96,Counter-expectational,Frase 2,Frase 2,FALSE
96,Rhetorical question,Frase 1,Frase 1,FALSE
96,Surprise-disapproval question,Frase 2,Frase 2,FALSE
96,Declarative biased question,Frase 1,Frase 1,FALSE
96,Exclamative,Frase 1,Frase 1,FALSE
96,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
96,Subject wh-question,Frase 1,Frase 1,FALSE
97,Declarative,Frase 1,Frase 1,FALSE
97,Info-seeking wh-question,Frase 1,Frase 1,FALSE
97,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
97,"Disapproval echo-question 
(wh-to-HLP)",Frase 2,Frase 1,FALSE
97,Object wh question,Frase 2,Frase 2,FALSE
97,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
97,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
97,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
97,Yes/no question,Frase 2,Frase 2,FALSE
97,Counter-expectational,Frase 1,Frase 2,FALSE
97,Rhetorical question,Frase 1,Frase 1,FALSE
97,Surprise-disapproval question,Frase 1,Frase 2,FALSE
97,Declarative biased question,Frase 2,Frase 1,FALSE
97,Exclamative,Frase 1,Frase 1,FALSE
97,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
97,Subject wh-question,Frase 2,Frase 1,FALSE
98,Declarative,Frase 1,Frase 1,FALSE
98,Info-seeking wh-question,Frase 1,Frase 1,FALSE
98,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
98,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
98,Object wh question,Frase 1,Frase 2,FALSE
98,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
98,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
98,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
98,Yes/no question,Frase 2,Frase 2,FALSE
98,Counter-expectational,Frase 2,Frase 2,FALSE
98,Rhetorical question,Frase 1,Frase 1,FALSE
98,Surprise-disapproval question,Frase 2,Frase 2,FALSE
98,Declarative biased question,Frase 2,Frase 1,FALSE
98,Exclamative,Frase 2,Frase 1,FALSE
98,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
98,Subject wh-question,Frase 1,Frase 1,FALSE
99,Declarative,Frase 1,Frase 1,FALSE
99,Info-seeking wh-question,Frase 1,Frase 1,FALSE
99,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
99,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
99,Object wh question,Frase 1,Frase 2,FALSE
99,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
99,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
99,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
99,Yes/no question,Frase 2,Frase 2,FALSE
99,Counter-expectational,Frase 2,Frase 2,FALSE
99,Rhetorical question,Frase 1,Frase 1,FALSE
99,Surprise-disapproval question,Frase 2,Frase 2,FALSE
99,Declarative biased question,Frase 1,Frase 1,FALSE
99,Exclamative,Frase 1,Frase 1,FALSE
99,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
99,Subject wh-question,Frase 1,Frase 1,FALSE
100,Declarative,Frase 1,Frase 1,FALSE
100,Info-seeking wh-question,Frase 1,Frase 1,FALSE
100,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
100,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
100,Object wh question,Frase 1,Frase 2,FALSE
100,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
100,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
100,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
100,Yes/no question,Frase 2,Frase 2,FALSE
100,Counter-expectational,Frase 2,Frase 2,FALSE
100,Rhetorical question,Frase 1,Frase 1,FALSE
100,Surprise-disapproval question,Frase 2,Frase 2,FALSE
100,Declarative biased question,Frase 1,Frase 1,FALSE
100,Exclamative,Frase 1,Frase 1,FALSE
100,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
100,Subject wh-question,Frase 1,Frase 1,FALSE
101,Declarative,Frase 2,Frase 1,FALSE
101,Info-seeking wh-question,Frase 1,Frase 1,FALSE
101,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
101,"Disapproval echo-question 
(wh-to-HLP)",Frase 2,Frase 1,FALSE
101,Object wh question,Frase 1,Frase 2,FALSE
101,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
101,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
101,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
101,Yes/no question,Frase 2,Frase 2,FALSE
101,Counter-expectational,Frase 2,Frase 2,FALSE
101,Rhetorical question,Frase 1,Frase 1,FALSE
101,Surprise-disapproval question,Frase 2,Frase 2,FALSE
101,Declarative biased question,Frase 2,Frase 1,FALSE
101,Exclamative,Frase 1,Frase 1,FALSE
101,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
101,Subject wh-question,Frase 2,Frase 1,FALSE
102,Declarative,Frase 2,Frase 1,FALSE
102,Info-seeking wh-question,Frase 2,Frase 1,FALSE
102,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
102,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
102,Object wh question,Frase 1,Frase 2,FALSE
102,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
102,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
102,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
102,Yes/no question,Frase 2,Frase 2,FALSE
102,Counter-expectational,Frase 2,Frase 2,FALSE
102,Rhetorical question,Frase 1,Frase 1,FALSE
102,Surprise-disapproval question,Frase 2,Frase 2,FALSE
102,Declarative biased question,Frase 2,Frase 1,FALSE
102,Exclamative,Frase 1,Frase 1,FALSE
102,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
102,Subject wh-question,Frase 1,Frase 1,FALSE
103,Declarative,Frase 1,Frase 1,FALSE
103,Info-seeking wh-question,Frase 1,Frase 1,FALSE
103,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
103,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
103,Object wh question,Frase 1,Frase 2,FALSE
103,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
103,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
103,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
103,Yes/no question,Frase 2,Frase 2,FALSE
103,Counter-expectational,Frase 2,Frase 2,FALSE
103,Rhetorical question,Frase 1,Frase 1,FALSE
103,Surprise-disapproval question,Frase 2,Frase 2,FALSE
103,Declarative biased question,Frase 2,Frase 1,FALSE
103,Exclamative,Frase 1,Frase 1,FALSE
103,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
103,Subject wh-question,Frase 1,Frase 1,FALSE
104,Declarative,Frase 1,Frase 1,FALSE
104,Info-seeking wh-question,Frase 1,Frase 1,FALSE
104,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
104,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
104,Object wh question,Frase 1,Frase 2,FALSE
104,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
104,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
104,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
104,Yes/no question,Frase 1,Frase 2,FALSE
104,Counter-expectational,Frase 2,Frase 2,FALSE
104,Rhetorical question,Frase 2,Frase 1,FALSE
104,Surprise-disapproval question,Frase 2,Frase 2,FALSE
104,Declarative biased question,Frase 2,Frase 1,FALSE
104,Exclamative,Frase 1,Frase 1,FALSE
104,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
104,Subject wh-question,Frase 2,Frase 1,FALSE
105,Declarative,Frase 1,Frase 1,FALSE
105,Info-seeking wh-question,Frase 1,Frase 1,FALSE
105,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
105,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
105,Object wh question,Frase 1,Frase 2,FALSE
105,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
105,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
105,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
105,Yes/no question,Frase 1,Frase 2,FALSE
105,Counter-expectational,Frase 2,Frase 2,FALSE
105,Rhetorical question,Frase 1,Frase 1,FALSE
105,Surprise-disapproval question,Frase 2,Frase 2,FALSE
105,Declarative biased question,Frase 1,Frase 1,FALSE
105,Exclamative,Frase 1,Frase 1,FALSE
105,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
105,Subject wh-question,Frase 1,Frase 1,FALSE
106,Declarative,Frase 1,Frase 1,FALSE
106,Info-seeking wh-question,Frase 1,Frase 1,FALSE
106,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
106,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
106,Object wh question,Frase 1,Frase 2,FALSE
106,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
106,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
106,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
106,Yes/no question,Frase 2,Frase 2,FALSE
106,Counter-expectational,Frase 2,Frase 2,FALSE
106,Rhetorical question,Frase 1,Frase 1,FALSE
106,Surprise-disapproval question,Frase 2,Frase 2,FALSE
106,Declarative biased question,Frase 2,Frase 1,FALSE
106,Exclamative,Frase 1,Frase 1,FALSE
106,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
106,Subject wh-question,Frase 1,Frase 1,FALSE
107,Declarative,Frase 1,Frase 1,FALSE
107,Info-seeking wh-question,Frase 1,Frase 1,FALSE
107,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
107,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
107,Object wh question,Frase 2,Frase 2,FALSE
107,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
107,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
107,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
107,Yes/no question,Frase 1,Frase 2,FALSE
107,Counter-expectational,Frase 2,Frase 2,FALSE
107,Rhetorical question,Frase 1,Frase 1,FALSE
107,Surprise-disapproval question,Frase 2,Frase 2,FALSE
107,Declarative biased question,Frase 1,Frase 1,FALSE
107,Exclamative,Frase 1,Frase 1,FALSE
107,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
107,Subject wh-question,Frase 1,Frase 1,FALSE
108,Declarative,Frase 2,Frase 1,FALSE
108,Info-seeking wh-question,Frase 1,Frase 1,FALSE
108,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
108,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
108,Object wh question,Frase 2,Frase 2,FALSE
108,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
108,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
108,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
108,Yes/no question,Frase 1,Frase 2,FALSE
108,Counter-expectational,Frase 2,Frase 2,FALSE
108,Rhetorical question,Frase 1,Frase 1,FALSE
108,Surprise-disapproval question,Frase 2,Frase 2,FALSE
108,Declarative biased question,Frase 1,Frase 1,FALSE
108,Exclamative,Frase 1,Frase 1,FALSE
108,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
108,Subject wh-question,Frase 1,Frase 1,FALSE
109,Declarative,Frase 1,Frase 1,FALSE
109,Info-seeking wh-question,Frase 1,Frase 1,FALSE
109,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
109,"Disapproval echo-question 
(wh-to-HLP)",Frase 2,Frase 1,FALSE
109,Object wh question,Frase 1,Frase 2,FALSE
109,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
109,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
109,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
109,Yes/no question,Frase 2,Frase 2,FALSE
109,Counter-expectational,Frase 2,Frase 2,FALSE
109,Rhetorical question,Frase 1,Frase 1,FALSE
109,Surprise-disapproval question,Frase 2,Frase 2,FALSE
109,Declarative biased question,Frase 1,Frase 1,FALSE
109,Exclamative,Frase 1,Frase 1,FALSE
109,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
109,Subject wh-question,Frase 1,Frase 1,FALSE
110,Declarative,Frase 1,Frase 1,FALSE
110,Info-seeking wh-question,Frase 1,Frase 1,FALSE
110,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
110,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
110,Object wh question,Frase 2,Frase 2,FALSE
110,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
110,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
110,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
110,Yes/no question,Frase 1,Frase 2,FALSE
110,Counter-expectational,Frase 2,Frase 2,FALSE
110,Rhetorical question,Frase 1,Frase 1,FALSE
110,Surprise-disapproval question,Frase 2,Frase 2,FALSE
110,Declarative biased question,Frase 1,Frase 1,FALSE
110,Exclamative,Frase 1,Frase 1,FALSE
110,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
110,Subject wh-question,Frase 1,Frase 1,FALSE
